time(s)	globalX	globalY	globalZ	rot_x	rot_y	rot_z	rot_w	gyroAngle	stepCount	label
0.000	0.000777	-0.396008	-1.605384	0.165865	-0.046007	-0.567069	0.805484	291.333	0	ground
0.007	-0.524701	-0.019782	-1.111781	0.162060	-0.047178	-0.566107	0.806867	291.437	0	ground
0.026	-0.694632	0.001092	-0.574494	0.157452	-0.051083	-0.564839	0.808428	291.540	0	ground
0.046	0.215091	-0.279173	-0.866271	0.151509	-0.058172	-0.564336	0.809436	291.479	0	ground
0.065	0.306169	-0.727351	0.415658	0.145091	-0.065986	-0.565298	0.809341	291.198	0	ground
0.084	-0.464614	-1.074664	0.817377	0.140627	-0.069401	-0.566440	0.809045	290.971	0	ground
0.103	-1.013813	-0.872354	-0.152207	0.136383	-0.069090	-0.567060	0.809363	290.887	0	ground
0.122	-1.320767	-0.262367	-0.581787	0.130780	-0.068290	-0.566838	0.810511	290.926	0	ground
0.142	-1.145499	0.249678	-0.411636	0.124085	-0.068918	-0.565681	0.812317	291.070	12	ground
0.161	-0.364053	0.200783	-0.028582	0.111876	-0.075142	-0.561312	0.816558	291.555	0	ground
0.181	0.530543	-0.182760	0.598448	0.107007	-0.082164	-0.560489	0.817099	291.535	0	ground
0.201	0.868899	-0.293776	0.124842	0.107007	-0.082164	-0.560489	0.817099	291.535	0	ground
0.218	0.343405	-0.152103	-0.935696	0.101834	-0.090342	-0.559723	0.817422	291.477	0	ground
0.238	0.274195	-0.182081	-0.905279	0.096388	-0.096003	-0.558299	0.818410	291.557	0	ground
0.257	0.726775	-0.246791	-0.575888	0.089984	-0.099068	-0.557376	0.819403	291.626	0	ground
0.276	1.101290	-0.442019	-1.018896	0.081448	-0.101236	-0.558020	0.819592	291.504	0	ground
0.295	1.532991	-0.372395	-1.418138	0.070279	-0.104240	-0.560780	0.818365	291.079	0	ground
0.315	1.756742	-0.300902	-0.431542	0.058628	-0.108528	-0.566777	0.814585	290.177	0	ground
0.334	-0.334529	-0.284427	2.600422	0.052454	-0.110071	-0.576371	0.808040	288.815	0	ground
0.353	-1.082276	-0.764746	1.316522	0.053367	-0.110029	-0.586568	0.800614	287.373	0	ground
0.372	-2.125020	-0.840815	0.991002	0.059418	-0.112221	-0.593342	0.794872	286.343	0	ground
0.392	-4.186159	-0.513201	0.424435	0.070025	-0.118336	-0.592603	0.793672	286.274	0	ground
0.411	-4.587938	-0.152883	0.907812	0.089707	-0.124599	-0.581596	0.798858	287.626	0	ground
0.431	1.568003	1.088005	-4.162511	0.102879	-0.138609	-0.568444	0.804410	289.030	0	ground
0.451	2.341897	-1.598313	2.474132	0.104037	-0.146406	-0.563817	0.806134	289.426	0	ground
0.468	0.615277	-2.262166	1.170492	0.113184	-0.138054	-0.561862	0.807738	289.935	0	ground
0.488	0.644286	-0.133015	-1.214999	0.120040	-0.129948	-0.561053	0.808656	290.275	0	ground
0.507	0.490844	0.437859	-2.186375	0.120715	-0.127291	-0.561044	0.808984	290.352	0	ground
0.526	-0.043879	-0.493017	-0.628078	0.117422	-0.126340	-0.560548	0.809961	290.453	0	ground
0.546	1.710927	-1.772026	-1.137696	0.110774	-0.128679	-0.561759	0.809690	290.232	0	ground
0.564	1.020722	-1.830257	-1.076056	0.097291	-0.145876	-0.566657	0.805081	289.067	0	ground
0.584	1.628910	-1.012817	3.083068	0.085238	-0.174402	-0.574845	0.794904	286.973	0	ground
0.603	0.775693	2.766285	5.413631	0.081655	-0.195055	-0.589371	0.779697	284.093	0	ground
0.623	-2.586516	6.902701	-0.264453	0.088548	-0.196183	-0.597058	0.772783	282.916	0	ground
0.642	-2.205680	3.078865	-3.236888	0.091931	-0.187048	-0.594188	0.776854	283.703	0	ground
0.661	-0.366348	1.055935	-1.006235	0.086876	-0.157142	-0.577408	0.796466	287.224	0	ground
0.681	1.053951	-0.604270	0.291515	0.086876	-0.157142	-0.577408	0.796466	287.224	0	ground
0.700	1.683633	-0.724518	1.903370	0.084480	-0.141109	-0.571848	0.803705	288.529	0	ground
0.719	0.299276	-0.173071	1.841029	0.086254	-0.126353	-0.569085	0.807921	289.337	0	ground
0.738	-0.150379	0.465597	0.536602	0.090083	-0.116522	-0.567392	0.810170	289.825	0	ground
0.757	-0.049952	0.833294	-0.608620	0.094006	-0.110815	-0.565648	0.811742	290.202	0	ground
0.776	-0.359848	0.928124	-1.248383	0.096500	-0.106698	-0.563892	0.813222	290.541	0	ground
0.796	-1.011016	0.830015	-1.737731	0.094839	-0.106484	-0.561051	0.815407	290.941	0	ground
0.814	0.135010	0.852538	0.799934	0.093075	-0.106364	-0.558664	0.817263	291.276	0	ground
0.834	0.254842	-0.038149	0.843435	0.093821	-0.105899	-0.557418	0.818088	291.458	0	ground
0.853	-0.106064	0.244756	0.525043	0.097274	-0.103108	-0.557518	0.817973	291.504	0	ground
0.872	-0.917490	0.577905	-0.320460	0.101367	-0.099901	-0.557486	0.817896	291.576	0	ground
0.891	-0.825741	0.595890	0.088236	0.105505	-0.097765	-0.557380	0.817703	291.634	0	ground
0.911	0.026361	0.019047	0.344084	0.110545	-0.097984	-0.558481	0.816259	291.473	0	ground
0.931	0.172863	0.271501	-0.201195	0.116801	-0.099499	-0.561345	0.813234	291.039	0	ground
0.950	-0.370365	1.042115	-1.614173	0.121274	-0.100881	-0.564688	0.810088	290.542	0	ground
0.969	-0.166947	1.000830	-0.994722	0.122120	-0.100598	-0.567444	0.808068	290.168	0	ground
0.988	-0.153478	0.121524	0.171686	0.122181	-0.099956	-0.569689	0.806558	289.872	0	ground
1.007	-0.235826	0.107138	0.218582	0.122915	-0.099810	-0.571532	0.805159	289.620	0	ground
1.026	-0.679149	0.420617	-0.040463	0.123661	-0.098528	-0.571616	0.805143	289.638	0	ground
1.046	0.320735	0.284777	0.449755	0.124029	-0.093884	-0.570792	0.806225	289.859	0	ground
1.064	0.028052	-0.005896	0.919707	0.125505	-0.087037	-0.570399	0.807043	290.063	13	ground
1.084	-0.202303	0.040174	0.169908	0.128316	-0.081847	-0.569918	0.807483	290.238	0	ground
1.102	0.286465	0.146762	-0.409876	0.130777	-0.080772	-0.570094	0.807072	290.236	0	ground
1.122	0.154136	0.118914	-0.299916	0.132363	-0.080904	-0.570951	0.806195	290.116	0	ground
1.142	-0.237939	0.056186	0.061542	0.133502	-0.079505	-0.571479	0.805771	290.071	0	ground
1.161	-0.651595	-0.415914	0.733063	0.135108	-0.076988	-0.570705	0.806296	290.230	0	ground
1.181	-0.343481	-0.541878	0.600431	0.138983	-0.073895	-0.568478	0.807500	290.602	0	ground
1.200	0.371014	-0.106100	-0.310898	0.146762	-0.073188	-0.563917	0.809384	291.255	0	ground
1.218	0.406825	0.307107	-0.908253	0.146762	-0.073188	-0.563917	0.809384	291.255	0	ground
1.238	0.085279	0.556859	-0.870937	0.148661	-0.078241	-0.562698	0.809413	291.323	0	ground
1.257	0.013552	0.888071	-1.006295	0.148982	-0.084840	-0.562104	0.809102	291.265	0	ground
1.276	-0.278032	0.740174	-0.996527	0.147338	-0.090578	-0.560958	0.809576	291.293	0	ground
1.295	-0.833763	-0.101626	0.108891	0.144989	-0.094602	-0.558617	0.811157	291.520	0	ground
1.315	-0.444230	-0.754901	0.967026	0.144062	-0.097151	-0.555959	0.812845	291.823	0	ground
1.333	0.201359	-0.683920	0.713979	0.145120	-0.098713	-0.553949	0.813840	292.060	0	ground
1.353	0.486187	-0.149800	-0.163902	0.146545	-0.099524	-0.552786	0.814277	292.199	0	ground
1.372	0.222271	0.385517	-0.599724	0.146901	-0.100047	-0.552206	0.814542	292.265	0	ground
1.391	-0.258529	0.609467	-0.567119	0.146175	-0.100234	-0.550796	0.815604	292.453	0	ground
1.411	0.221066	0.258268	-0.322792	0.144664	-0.100902	-0.549254	0.816830	292.646	0	ground
1.431	0.166388	-0.061323	0.091002	0.143482	-0.101424	-0.547778	0.817964	292.834	0	ground
1.449	0.280207	-0.184634	0.057900	0.142735	-0.101149	-0.546549	0.818950	293.008	0	ground
1.468	0.290215	-0.361125	0.440065	0.142892	-0.099741	-0.545829	0.819576	293.140	0	ground
1.487	0.296126	-0.121630	-0.022222	0.143716	-0.097293	-0.545319	0.820065	293.268	0	ground
1.507	0.280912	0.005260	-0.209325	0.143978	-0.095019	-0.544853	0.820596	293.386	0	ground
1.526	0.171996	-0.010640	0.042605	0.144100	-0.092622	-0.544183	0.821292	293.533	0	ground
1.545	0.192337	-0.171500	0.267741	0.144262	-0.090904	-0.543559	0.821869	293.657	0	ground
1.564	-0.282108	-0.744094	1.126300	0.146442	-0.088419	-0.542716	0.822311	293.828	0	ground
1.583	-0.149489	-0.419045	0.686848	0.150385	-0.085599	-0.541588	0.822642	294.046	0	ground
1.603	0.295000	-0.092435	0.016079	0.154521	-0.083642	-0.540398	0.822859	294.253	0	ground
1.622	0.651575	0.071393	-0.479545	0.159404	-0.082851	-0.539480	0.822610	294.399	0	ground
1.642	0.704921	0.032683	-0.539668	0.159404	-0.082851	-0.539480	0.822610	294.399	0	ground
1.660	0.377498	0.140148	-0.561891	0.160212	-0.083198	-0.539826	0.822191	294.346	0	ground
1.681	0.394675	0.329426	-0.644509	0.158543	-0.084644	-0.541443	0.821304	294.093	0	ground
1.701	0.352208	0.240271	-0.565611	0.156546	-0.085379	-0.542536	0.820889	293.927	0	ground
1.718	0.646618	0.025654	-0.450696	0.156546	-0.085379	-0.542536	0.820889	293.927	0	ground
1.737	0.756358	-0.016273	-0.418723	0.154080	-0.086436	-0.544490	0.819950	293.637	0	ground
1.756	0.233338	0.004974	-0.120131	0.151366	-0.087896	-0.547026	0.818611	293.258	0	ground
1.775	-0.459177	-0.030388	0.181879	0.149327	-0.089115	-0.549307	0.817326	292.920	0	ground
1.795	-0.308560	0.220278	0.182561	0.147661	-0.090647	-0.550877	0.816403	292.670	0	ground
1.814	-0.084563	-0.234186	0.340195	0.146487	-0.092975	-0.552304	0.815388	292.422	0	ground
1.833	-0.410448	-0.281067	0.652869	0.146328	-0.095577	-0.553550	0.814270	292.190	0	ground
1.852	-0.253279	-0.260431	0.605794	0.147449	-0.097472	-0.554387	0.813273	292.031	0	ground
1.872	0.123138	-0.085431	0.134753	0.149275	-0.097948	-0.555004	0.812462	291.935	0	ground
1.891	0.308568	0.177864	-0.394156	0.150720	-0.096980	-0.555371	0.812060	291.909	0	ground
1.911	0.465543	0.306304	-0.542517	0.151134	-0.095201	-0.555387	0.812183	291.950	0	ground
1.931	0.607467	0.056430	-0.345078	0.150460	-0.093882	-0.555769	0.812200	291.929	0	ground
1.949	0.397831	0.003234	-0.115211	0.149588	-0.093886	-0.556647	0.811759	291.808	0	ground
1.968	0.342487	0.176245	-0.241570	0.148711	-0.094491	-0.557722	0.811112	291.647	0	ground
1.987	0.378818	0.233131	-0.397722	0.147619	-0.094445	-0.558585	0.810723	291.529	0	ground
2.006	0.344504	0.164558	-0.355866	0.146190	-0.093740	-0.559299	0.810572	291.447	0	ground
2.026	0.188623	0.085765	-0.233946	0.144592	-0.093263	-0.560085	0.810370	291.350	0	ground
2.045	-0.051106	0.173699	-0.015814	0.143247	-0.093050	-0.560500	0.810347	291.298	0	ground
2.064	0.046216	0.201565	-0.019802	0.142192	-0.092506	-0.560493	0.810600	291.311	0	ground
2.083	0.225848	0.099649	-0.019153	0.142192	-0.092506	-0.560493	0.810600	291.311	0	ground
2.103	0.231605	0.057659	0.051654	0.140640	-0.090618	-0.559992	0.811429	291.423	0	ground
2.122	0.044033	0.062996	0.133095	0.139214	-0.088797	-0.559513	0.812207	291.529	0	ground
2.141	-0.070348	0.092882	0.080488	0.139214	-0.088797	-0.559513	0.812207	291.529	0	ground
2.161	-0.113904	0.134041	-0.064642	0.138632	-0.088047	-0.559208	0.812598	291.587	0	ground
2.180	0.032617	0.038710	-0.137371	0.137905	-0.087603	-0.558980	0.812926	291.628	0	ground
2.199	0.110056	-0.144739	0.075365	0.137325	-0.087069	-0.558527	0.813393	291.702	0	ground
2.218	0.074790	-0.170641	-0.059754	0.136956	-0.085615	-0.558051	0.813937	291.798	0	ground
2.237	0.002085	-0.041100	-0.227305	0.136574	-0.083229	-0.557394	0.814698	291.939	0	ground
2.256	0.051133	0.084521	-0.255527	0.136118	-0.080433	-0.556680	0.815543	292.095	0	ground
2.275	0.133813	0.052944	-0.171939	0.135695	-0.078082	-0.555847	0.816409	292.257	0	ground
2.295	0.104574	0.095193	-0.034390	0.135069	-0.076966	-0.555161	0.817085	292.372	0	ground
2.314	0.011009	0.093313	0.128787	0.134499	-0.077014	-0.554584	0.817567	292.450	0	ground
2.333	-0.001581	0.115649	0.114659	0.134130	-0.077538	-0.554123	0.817890	292.503	0	ground
2.352	0.003021	0.186878	0.065798	0.133995	-0.077922	-0.553477	0.818313	292.583	0	ground
2.372	0.074623	0.223265	-0.086805	0.133954	-0.078179	-0.552681	0.818834	292.687	0	ground
2.391	0.175237	0.147378	-0.124560	0.133746	-0.078780	-0.551578	0.819553	292.825	0	ground
2.411	0.180801	-0.003486	-0.015423	0.133301	-0.080010	-0.550759	0.820057	292.912	0	ground
2.430	0.241959	-0.068854	-0.058405	0.132532	-0.081500	-0.550267	0.820365	292.948	0	ground
2.449	0.167412	-0.036341	-0.111675	0.131540	-0.083339	-0.549870	0.820606	292.963	0	ground
2.468	0.106165	-0.119707	-0.043539	0.130457	-0.084725	-0.549671	0.820771	292.961	0	ground
2.487	-0.037461	-0.134718	-0.008380	0.129351	-0.085036	-0.549249	0.821196	293.012	0	ground
2.506	0.035809	-0.167741	-0.111455	0.128102	-0.084396	-0.548798	0.821759	293.087	0	ground
2.525	-0.058932	-0.105338	-0.035375	0.126844	-0.084056	-0.548172	0.822407	293.179	0	ground
2.545	0.121448	-0.105517	0.054351	0.125709	-0.084261	-0.547633	0.822919	293.248	0	ground
2.564	0.602312	-0.238474	0.147564	0.125125	-0.084293	-0.547324	0.823210	293.289	0	ground
2.583	0.894829	-0.429166	0.092535	0.125401	-0.082289	-0.547394	0.823324	293.321	0	ground
2.602	0.350026	-0.227700	-0.408036	0.125249	-0.078290	-0.547459	0.823694	293.393	0	ground
2.622	-0.285434	0.074209	-0.005669	0.123858	-0.068460	-0.547374	0.824836	293.590	0	ground
2.641	-0.824980	0.021534	0.639534	0.123858	-0.068460	-0.547374	0.824836	293.590	0	ground
2.661	-0.607301	0.275259	-0.352070	0.123549	-0.063197	-0.546507	0.825877	293.800	0	ground
2.681	0.848229	0.182491	-0.348876	0.122653	-0.064647	-0.542511	0.828528	294.317	0	ground
2.698	0.882353	-0.068720	-0.235920	0.122653	-0.064647	-0.542511	0.828528	294.317	0	ground
2.718	0.517832	-0.154286	-0.132808	0.121824	-0.070446	-0.541300	0.828969	294.378	0	ground
2.737	0.337491	-0.351773	0.662215	0.120531	-0.075116	-0.541274	0.828766	294.294	0	ground
2.756	-0.017605	-0.386342	0.969928	0.120442	-0.077239	-0.541558	0.828397	294.214	0	ground
2.775	0.214678	-0.103804	-0.329290	0.120442	-0.077239	-0.541558	0.828397	294.214	0	ground
2.794	0.787348	0.289614	-1.081473	0.117851	-0.075399	-0.544622	0.826930	293.834	0	ground
2.814	-1.280869	0.254280	-0.954170	0.112945	-0.072986	-0.548102	0.825531	293.405	0	ground
2.833	-1.427110	0.067033	0.634372	0.109283	-0.066999	-0.552661	0.823489	292.887	0	ground
2.852	-0.045486	-0.163652	1.464067	0.109222	-0.063815	-0.553270	0.823341	292.857	0	ground
2.872	-0.458087	-0.745246	1.449296	0.112907	-0.064989	-0.552000	0.823605	293.013	0	ground
2.891	-1.050311	-0.406596	0.902171	0.119193	-0.067216	-0.550108	0.823806	293.236	0	ground
2.911	-0.126853	-0.449688	-0.563699	0.124824	-0.067046	-0.546976	0.825070	293.670	0	ground
2.930	1.235788	-0.227160	-2.062271	0.125171	-0.066291	-0.544222	0.826898	294.058	0	ground
2.949	1.108382	0.402936	-0.565795	0.121907	-0.067072	-0.542690	0.828328	294.250	0	ground
2.968	0.673432	0.975856	0.628586	0.120425	-0.066343	-0.542832	0.828511	294.243	0	ground
2.987	-0.024293	0.572555	0.054058	0.120222	-0.067706	-0.543085	0.828264	294.184	0	ground
3.006	0.140041	0.192249	-0.013399	0.120454	-0.070360	-0.542698	0.828263	294.189	0	ground
3.025	0.619448	-0.381051	-0.236564	0.120086	-0.071695	-0.542563	0.828290	294.183	0	ground
3.044	-0.080871	-0.488537	0.684367	0.120866	-0.070442	-0.542989	0.828005	294.148	0	ground
3.064	-0.258687	-0.259483	0.440078	0.122782	-0.065440	-0.543133	0.828039	294.219	0	ground
3.083	-0.508514	0.361556	-0.004326	0.124992	-0.058804	-0.542309	0.828746	294.445	0	ground
3.102	-1.041822	0.902417	-0.609385	0.125520	-0.054245	-0.539363	0.830897	294.918	0	ground
3.122	-1.066328	-0.448720	0.895682	0.126304	-0.051944	-0.534019	0.834370	295.677	0	ground
3.141	-0.349886	-1.099532	0.796038	0.128840	-0.054212	-0.529156	0.836932	296.300	0	ground
3.161	1.311271	-1.945447	0.179485	0.131212	-0.065313	-0.529533	0.835531	296.064	0	ground
3.179	-0.913180	0.214461	0.794141	0.135988	-0.082524	-0.533486	0.830716	295.199	0	ground
3.198	-0.819456	1.650807	-1.116351	0.140882	-0.098410	-0.536122	0.826463	294.484	0	ground
3.217	-0.576823	1.748855	-0.924810	0.142899	-0.110300	-0.536252	0.824529	294.164	0	ground
3.237	0.175398	0.034365	0.539404	0.143783	-0.115516	-0.534729	0.824650	294.228	0	ground
3.256	0.337695	-0.895512	0.954534	0.145850	-0.113862	-0.533006	0.825632	294.502	0	ground
3.276	0.964200	-0.504262	-0.317659	0.147890	-0.107285	-0.531945	0.826833	294.818	0	ground
3.294	1.302160	0.112155	-0.906690	0.148791	-0.099208	-0.531912	0.827701	295.028	0	ground
3.313	0.685372	0.527428	-0.972882	0.148172	-0.093016	-0.533227	0.827685	295.001	0	ground
3.333	-0.201335	0.368059	-0.477257	0.146524	-0.090938	-0.534673	0.827276	294.855	0	ground
3.353	-0.185995	0.084032	0.027084	0.144915	-0.092325	-0.536273	0.826370	294.608	0	ground
3.371	-0.300170	-0.656165	0.740409	0.144455	-0.092416	-0.537154	0.825868	294.487	0	ground
3.391	-0.842240	-1.157452	1.716112	0.145907	-0.084069	-0.535646	0.827482	294.879	0	ground
3.411	2.195764	-0.253820	-0.392075	0.147162	-0.069052	-0.534146	0.829617	295.391	0	ground
3.429	3.826740	0.737623	-2.689825	0.142853	-0.059246	-0.537562	0.828921	295.104	0	ground
3.448	0.487427	0.801186	-0.853187	0.134337	-0.062549	-0.544470	0.825587	294.099	0	ground
3.467	-2.355296	0.620118	1.455397	0.126995	-0.073709	-0.550538	0.821795	293.063	0	ground
3.487	-2.103921	0.064709	1.400958	0.121752	-0.085433	-0.554605	0.818713	292.272	0	ground
3.506	-1.609710	-0.550343	1.611724	0.118329	-0.094507	-0.556260	0.817093	291.850	0	ground
3.525	0.867972	-1.104597	0.372246	0.116595	-0.092578	-0.556697	0.817266	291.834	0	ground
3.545	1.176573	1.069058	-0.694384	0.113863	-0.081261	-0.556364	0.819079	292.117	0	ground
3.563	0.715144	1.132768	-1.274049	0.109175	-0.071567	-0.556103	0.820797	292.336	0	ground
3.583	0.115143	0.505154	0.522122	0.105162	-0.070616	-0.557151	0.820693	292.208	0	ground
3.602	0.625282	-0.318929	1.407400	0.104797	-0.073943	-0.560316	0.818289	291.714	0	ground
3.621	-0.980942	-0.122736	-0.060888	0.106529	-0.074976	-0.565118	0.814660	291.032	0	ground
3.641	-2.401489	0.273313	-1.452143	0.106581	-0.071773	-0.566415	0.814041	290.910	0	ground
3.661	-0.293101	0.156350	-1.406792	0.105267	-0.067010	-0.563420	0.816692	291.406	0	ground
3.679	0.435413	0.181474	0.016467	0.102644	-0.065695	-0.558748	0.820335	292.072	0	ground
3.698	0.810025	-0.061836	1.752465	0.103992	-0.061838	-0.554838	0.823114	292.672	0	ground
3.717	0.046892	-0.347365	0.789050	0.108437	-0.057642	-0.551235	0.825263	293.233	0	ground
3.736	-1.021677	-0.386336	-0.361521	0.114096	-0.054692	-0.546094	0.828114	293.984	0	ground
3.756	-0.883889	0.120076	-0.132888	0.119001	-0.056030	-0.539668	0.831540	294.841	0	ground
3.775	0.102135	-0.187093	-0.275133	0.123927	-0.060663	-0.532578	0.835059	295.729	0	ground
3.794	0.983330	-0.524195	0.145456	0.128369	-0.069251	-0.527208	0.837124	296.302	0	ground
3.813	1.649790	-1.641996	0.695428	0.133475	-0.078326	-0.524605	0.837161	296.476	0	ground
3.833	1.104184	-0.570165	0.467518	0.138554	-0.085184	-0.525335	0.835207	296.235	0	ground
3.852	1.406578	0.502942	-0.881188	0.141906	-0.088009	-0.528059	0.832629	295.808	0	ground
3.871	0.337205	0.568189	-0.418986	0.143114	-0.088376	-0.531097	0.830448	295.393	0	ground
3.890	-0.614245	0.216204	0.075064	0.143968	-0.087900	-0.533416	0.828863	295.093	0	ground
3.911	-0.429397	0.157600	-0.068298	0.144873	-0.087226	-0.534989	0.827762	294.897	0	ground
3.929	-0.001758	0.162100	-0.553765	0.145537	-0.085909	-0.535898	0.827195	294.804	0	ground
3.948	0.183455	0.291448	-0.914162	0.145076	-0.084140	-0.536525	0.827052	294.759	0	ground
3.967	0.191829	0.280393	-0.866827	0.143547	-0.083042	-0.537203	0.826989	294.690	0	ground
3.987	0.298420	0.171597	-0.939192	0.141227	-0.081954	-0.538007	0.826975	294.604	0	ground
4.006	0.224189	0.320135	-0.590091	0.138136	-0.080603	-0.538656	0.827207	294.544	0	ground
4.025	0.110978	0.011946	0.720621	0.135674	-0.078560	-0.539353	0.827357	294.490	0	ground
4.044	-0.016137	-0.333666	0.999903	0.135900	-0.075933	-0.540246	0.826982	294.423	0	ground
4.063	0.229996	0.314425	-0.143890	0.137529	-0.072534	-0.541333	0.826307	294.344	0	ground
4.084	0.250495	0.970773	-1.157274	0.138389	-0.069575	-0.542067	0.825936	294.302	0	ground
4.102	0.438694	0.962420	-1.291443	0.134580	-0.066181	-0.543399	0.825969	294.180	0	ground
4.121	0.403018	0.646655	-0.669892	0.134580	-0.066181	-0.543399	0.825969	294.180	0	ground
4.140	0.115554	0.502156	0.365232	0.132119	-0.065035	-0.544104	0.825994	294.102	0	ground
4.160	-0.143291	0.562441	0.510363	0.131774	-0.064870	-0.544105	0.826061	294.105	0	ground
4.179	0.053011	0.863203	0.086003	0.131774	-0.064870	-0.544105	0.826061	294.105	0	ground
4.198	0.566479	0.820819	-0.247096	0.132613	-0.064268	-0.543186	0.826579	294.241	14	ground
4.217	1.025915	0.808156	-0.312616	0.133320	-0.061756	-0.542035	0.827412	294.442	0	ground
4.236	1.212607	0.963511	-0.521850	0.133368	-0.057795	-0.541142	0.828274	294.630	0	ground
4.256	1.209457	1.015785	-0.609749	0.132289	-0.054167	-0.540638	0.829021	294.756	0	ground
4.275	1.153364	0.908492	-0.335822	0.130237	-0.051734	-0.540651	0.829493	294.789	0	ground
4.294	0.863214	0.649056	0.271030	0.128096	-0.049720	-0.540661	0.829943	294.815	0	ground
4.313	0.726373	0.535769	0.601742	0.126684	-0.047557	-0.540286	0.830530	294.895	0	ground
4.332	0.931036	0.657571	0.353359	0.126159	-0.044603	-0.539212	0.831471	295.082	0	ground
4.352	1.121165	0.859595	-0.000820	0.126047	-0.041375	-0.537901	0.832504	295.303	0	ground
4.371	0.892916	0.962888	-0.122291	0.126140	-0.038871	-0.536260	0.833669	295.559	0	ground
4.391	0.861085	1.105204	-0.159192	0.126578	-0.038143	-0.534453	0.834795	295.814	0	ground
4.410	1.210036	1.141700	-0.274533	0.126996	-0.039043	-0.532814	0.835737	296.024	0	ground
4.428	1.345497	0.896703	-0.300920	0.127213	-0.039865	-0.531592	0.836444	296.179	0	ground
4.448	1.256150	0.851688	-0.501662	0.127207	-0.039853	-0.530880	0.836897	296.275	0	ground
4.467	1.031163	1.041732	-0.714062	0.126837	-0.040027	-0.530440	0.837224	296.331	0	ground
4.486	1.062025	1.130140	-0.714126	0.125837	-0.040422	-0.530025	0.837618	296.380	0	ground
4.505	0.981115	1.004475	-0.490132	0.124157	-0.040550	-0.529372	0.838276	296.463	0	ground
4.525	0.977988	0.979933	-0.295013	0.122160	-0.041525	-0.528667	0.838966	296.541	0	ground
4.545	1.190152	0.667110	0.087429	0.120246	-0.043326	-0.528213	0.839437	296.575	0	ground
4.563	1.129360	0.587058	0.359268	0.118573	-0.044127	-0.527931	0.839811	296.599	0	ground
4.582	0.760416	0.829543	0.577671	0.117162	-0.044231	-0.527532	0.840254	296.649	0	ground
4.602	0.402639	0.921392	0.801661	0.118012	-0.045519	-0.525711	0.841207	296.877	0	ground
4.621	0.522516	0.957207	0.730377	0.118012	-0.045519	-0.525711	0.841207	296.877	0	ground
4.641	0.892384	0.705027	0.938387	0.117001	-0.051554	-0.522998	0.842690	297.152	0	ground
4.660	1.066545	0.502767	1.371640	0.116832	-0.053235	-0.521681	0.843425	297.303	0	ground
4.678	1.091623	0.730942	1.153265	0.117030	-0.054147	-0.520690	0.843952	297.422	0	ground
4.697	1.002266	0.641748	0.917348	0.116759	-0.055429	-0.520228	0.844191	297.463	0	ground
4.717	0.550951	0.354427	1.208098	0.116170	-0.056825	-0.520137	0.844235	297.453	0	ground
4.736	0.314088	0.088487	1.343772	0.116008	-0.057845	-0.520085	0.844220	297.444	0	ground
4.755	0.543829	-0.138580	0.992468	0.115970	-0.058162	-0.520464	0.843970	297.388	0	ground
4.774	0.592173	-0.457660	0.587710	0.115164	-0.057802	-0.521788	0.843287	297.216	0	ground
4.794	0.138296	-0.830519	0.725432	0.113359	-0.057446	-0.524297	0.841999	296.885	0	ground
4.813	-0.670722	-1.100533	1.121142	0.111611	-0.057222	-0.527496	0.840248	296.458	0	ground
4.832	-1.147377	-1.089135	1.042187	0.110948	-0.056954	-0.530679	0.838348	296.034	0	ground
4.851	-1.242023	-1.181197	0.352743	0.111349	-0.056985	-0.533451	0.836531	295.660	0	ground
4.871	-0.978255	-1.345569	-0.263136	0.112086	-0.057608	-0.535962	0.834783	295.312	0	ground
4.891	-0.952635	-1.341521	-0.712371	0.112801	-0.058335	-0.538203	0.833193	294.998	0	ground
4.910	-0.935314	-1.142725	-1.040250	0.113421	-0.058875	-0.539774	0.832054	294.777	0	ground
4.928	-0.472875	-1.159013	-1.462504	0.113706	-0.059276	-0.540734	0.831363	294.641	0	ground
4.948	0.131910	-1.094078	-1.641816	0.113150	-0.059652	-0.541614	0.830839	294.515	0	ground
4.967	0.277042	-0.895080	-1.434946	0.112315	-0.059939	-0.542774	0.830174	294.353	0	ground
4.986	0.180696	-0.561480	-1.611213	0.111919	-0.060529	-0.544007	0.829377	294.175	0	ground
5.005	0.452876	-0.218573	-1.925810	0.111666	-0.061715	-0.545240	0.828514	293.988	0	ground
5.025	0.900982	-0.071198	-1.919362	0.110972	-0.062989	-0.546694	0.827552	293.769	0	ground
5.044	0.994283	0.027906	-1.591054	0.109653	-0.062963	-0.548422	0.826586	293.534	0	ground
5.063	0.677744	0.102453	-1.280185	0.108140	-0.061790	-0.550132	0.825737	293.318	0	ground
5.082	0.747949	0.083656	-1.038612	0.106809	-0.060736	-0.551749	0.824910	293.113	0	ground
5.101	1.032266	-0.115824	-0.863027	0.105729	-0.059811	-0.553539	0.823916	292.882	0	ground
5.121	1.044548	-0.035067	-0.800195	0.104608	-0.058292	-0.555459	0.822876	292.642	0	ground
5.141	0.709587	0.188412	-0.609295	0.103252	-0.056295	-0.557011	0.822137	292.458	0	ground
5.159	0.455682	0.332124	-0.196920	0.102144	-0.054802	-0.557604	0.821974	292.397	0	ground
5.178	0.523902	0.347656	0.241947	0.102044	-0.054620	-0.557124	0.822324	292.466	0	ground
